category,c-upper,subcategory-1,sc-upper,subcategory-2,sc2-upper,name,name-upper,articul,color,size,,,image-src
Расходные материалы,РАСХОДНЫЕ МАТЕРИАЛЫ,,,,,Наконечник,НАКОНЕЧНИК,РМ-17,Грязная бронза,"1,3 см",,,http://velmode.by/media/k2/items/cache/4739b6c64144f72975550c5e8df1b948_L.jpg
Расходные материалы,РАСХОДНЫЕ МАТЕРИАЛЫ,,,,,Фиксатор,ФИКСАТОР,РМ-18,Серебро,"1,9х1,6 см",,,http://velmode.by/media/k2/items/cache/23e58ccd18e32cab182dbd6268a12868_L.jpg
Расходные материалы,РАСХОДНЫЕ МАТЕРИАЛЫ,,,,,Фиксатор,ФИКСАТОР,РМ-19,Бронза,"1,9х1,6 см",,,http://velmode.by/media/k2/items/cache/e2ead9c1349a48396463990fe7b55a21_L.jpg
Расходные материалы,РАСХОДНЫЕ МАТЕРИАЛЫ,,,,,Булавка,БУЛАВКА,РМ-3,Серебро,2 см,,,http://velmode.by/media/k2/items/cache/0d7764695c55c5d1c3edadce4a2a2cb9_L.jpg
Расходные материалы,РАСХОДНЫЕ МАТЕРИАЛЫ,,,,,Карабин,КАРАБИН,РМ-4,Золото,"2,5х4,5 см",,,http://velmode.by/media/k2/items/cache/c4416d79eef6dd018bcee3cd8b8ba561_L.jpg
Расходные материалы,РАСХОДНЫЕ МАТЕРИАЛЫ,,,,,Карабин,КАРАБИН,РМ-5,Золото,"0,5х1 см",,,http://velmode.by/media/k2/items/cache/5ab529a5ebdeee2caf2312423d91adb3_L.jpg
Расходные материалы,РАСХОДНЫЕ МАТЕРИАЛЫ,,,,,Зажим для ремня,ЗАЖИМ ДЛЯ РЕМНЯ,РМ-7,Золото,"0,5х3,5 см",,,http://velmode.by/media/k2/items/cache/dd45d054dfce696b68bc0b43a11d1bfe_L.jpg
Расходные материалы,РАСХОДНЫЕ МАТЕРИАЛЫ,,,,,Вешалка для одежды,ВЕШАЛКА ДЛЯ ОДЕЖДЫ,РМ-8,Золото,9х1 см,,,http://velmode.by/media/k2/items/cache/814d386f5c4138112e5fa70430be6661_L.jpg
Расходные материалы,РАСХОДНЫЕ МАТЕРИАЛЫ,,,,,Вешалка для одежды,ВЕШАЛКА ДЛЯ ОДЕЖДЫ,РМ-9,Серебро,9х1 см,,,http://velmode.by/media/k2/items/cache/464b3f74fd6601955ccb022f610c3111_L.jpg
Расходные материалы,РАСХОДНЫЕ МАТЕРИАЛЫ,,,,,Бегунок,БЕГУНОК,С-1,Серебро,"0,8х3,7 см",,,http://velmode.by/media/k2/items/cache/93ba6c299f04f710c35672b0f157402a_L.jpg
Расходные материалы,РАСХОДНЫЕ МАТЕРИАЛЫ,,,,,Бегунок,БЕГУНОК,С-2,Серебро,"0,8х4,2 см",,,http://velmode.by/media/k2/items/cache/d197c421d422f5cbf569ea13f09ef700_L.jpg
Расходные материалы,РАСХОДНЫЕ МАТЕРИАЛЫ,,,,,Бегунок,БЕГУНОК,С-3,Золото,"0,8х4,5 см",,,http://velmode.by/media/k2/items/cache/9189082f4804c1ab16e77d2cfe8d09d4_L.jpg
Расходные материалы,РАСХОДНЫЕ МАТЕРИАЛЫ,,,,,Бегунок,БЕГУНОК,С-4,Золото,"0,9х4 см",,,http://velmode.by/media/k2/items/cache/1a9baee2108527eeffc063ebca11f242_L.jpg
Расходные материалы,РАСХОДНЫЕ МАТЕРИАЛЫ,,,,,Бегунок,БЕГУНОК,С-5,Черный,"0,7х2,5 см",,,http://velmode.by/media/k2/items/cache/08b282bed88832c9197a25b1ea22b623_L.jpg
Расходные материалы,РАСХОДНЫЕ МАТЕРИАЛЫ,,,,,Бегунок,БЕГУНОК,С-6,Серебро,"0,7х2 см",,,http://velmode.by/media/k2/items/cache/6faf95a407946923d692f4ddda792716_L.jpg
Ремни,РЕМНИ,Кожзам,КОЖЗАМ,,,Ремень,РЕМЕНЬ,,,,,,http://velmode.by/media/k2/items/cache/16db9b88d9515580a78d5965b066ac2d_L.jpg
Ремни,РЕМНИ,Кожзам,КОЖЗАМ,,,Ремень Р-10,РЕМЕНЬ Р-10,Р-1,Белый/золото,"1,3 см",,,http://velmode.by/media/k2/items/cache/47359a90eed3ee35f2dab5a3c718abb3_L.jpg
Ремни,РЕМНИ,Кожзам,КОЖЗАМ,,,Ремень Р-10,РЕМЕНЬ Р-10,Р-10,Темно-серый/золото,"1,3 см",,,http://velmode.by/media/k2/items/cache/98786352ab62965a07c516ba5d449e8a_L.jpg
Ремни,РЕМНИ,Кожзам,КОЖЗАМ,,,Ремень Р-11,РЕМЕНЬ Р-11,Р-11,Серый/золото,"1,3 см",,,http://velmode.by/media/k2/items/cache/c2be3493ce42ee658842d93c6d54529d_L.jpg
Ремни,РЕМНИ,Кожзам,КОЖЗАМ,,,Ремень Р-12,РЕМЕНЬ Р-12,Р-12,Серый/золото,"1,3 см",,,http://velmode.by/media/k2/items/cache/48689e827932dc70ec0a6e6067e8a72b_L.jpg
Ремни,РЕМНИ,Кожзам,КОЖЗАМ,,,Ремень Р-13,РЕМЕНЬ Р-13,Р-13,Голубой/серебро,1 см,,,http://velmode.by/media/k2/items/cache/0d422469a7bfe49699e19d8d898530d7_L.jpg
Ремни,РЕМНИ,Кожзам,КОЖЗАМ,,,Ремень Р-14,РЕМЕНЬ Р-14,Р-14,Синий/золото,"1,3 см",,,http://velmode.by/media/k2/items/cache/7aa3cdbe521e8339c01d4c47e738f898_L.jpg
Ремни,РЕМНИ,Кожзам,КОЖЗАМ,,,Ремень Р-15,РЕМЕНЬ Р-15,Р-15,Синий/серебро,"1,3 см",,,http://velmode.by/media/k2/items/cache/e17c186eb9077cbeac8526f7738e2917_L.jpg
Ремни,РЕМНИ,Кожзам,КОЖЗАМ,,,Ремень Р-16,РЕМЕНЬ Р-16,Р-16,Синий/золото,"1,3 см",,,http://velmode.by/media/k2/items/cache/e791ab626e6785062374d45b25cc6e7f_L.jpg
Ремни,РЕМНИ,Кожзам,КОЖЗАМ,,,Ремень Р-17,РЕМЕНЬ Р-17,Р-17,Синий/серебро,"1,3 см",,,http://velmode.by/media/k2/items/cache/8240a1907e29481b04619a0df33df9ab_L.jpg
Ремни,РЕМНИ,Кожзам,КОЖЗАМ,,,Ремень Р-18,РЕМЕНЬ Р-18,Р-18,Морская волна/золото,"1,3 см",,,http://velmode.by/media/k2/items/cache/271073fa434dfbedecc5cddef10cff3e_L.jpg
Ремни,РЕМНИ,Кожзам,КОЖЗАМ,,,Ремень Р-19,РЕМЕНЬ Р-19,Р-19,Фиолетовый/золото,"1,3 см",,,http://velmode.by/media/k2/items/cache/21b9ad30781a3312d12f4eb3aa07aa4c_L.jpg
Ремни,РЕМНИ,Кожзам,КОЖЗАМ,,,Ремень Р-2,РЕМЕНЬ Р-2,Р-2,Золотой,"1,3 см",,,http://velmode.by/media/k2/items/cache/fd57315048b2a0e2ee02ed04b0927842_L.jpg
Ремни,РЕМНИ,Кожзам,КОЖЗАМ,,,Ремень Р-2,РЕМЕНЬ Р-2,Р-2,Белый/золото,1 см,,,http://velmode.by/media/k2/items/cache/32088387da419227f20729e6cf7687d8_L.jpg
Ремни,РЕМНИ,Кожзам,КОЖЗАМ,,,Ремень Р-20,РЕМЕНЬ Р-20,Р-20,Баклажан/золото,"1,3 см",,,http://velmode.by/media/k2/items/cache/eb800d55c6f0176e166b1567b2249535_L.jpg
Ремни,РЕМНИ,Кожзам,КОЖЗАМ,,,Ремень Р-21,РЕМЕНЬ Р-21,Р-21,Белый/бирюза/золото,"1,5 см",,,http://velmode.by/media/k2/items/cache/13b5e0deaf19b06816d21e67ad4e211c_L.jpg
Ремни,РЕМНИ,Кожзам,КОЖЗАМ,,,Ремень Р-22,РЕМЕНЬ Р-22,Р-22,Зелень/серебро,"1,3 см",,,http://velmode.by/media/k2/items/cache/b5b56b2ae93d3dc958cf0c21c9383b18_L.jpg
Ремни,РЕМНИ,Кожзам,КОЖЗАМ,,,Ремень Р-23,РЕМЕНЬ Р-23,Р-23,Зеленый/золото,"1,3 см",,,http://velmode.by/media/k2/items/cache/6f7af10029bcf59a35635b8213d55753_L.jpg
Ремни,РЕМНИ,Кожзам,КОЖЗАМ,,,Ремень Р-24,РЕМЕНЬ Р-24,Р-24,Темно-зеленый/золото,"1,3 см",,,http://velmode.by/media/k2/items/cache/49d777cdd477e76dea7b279017b034de_L.jpg
Ремни,РЕМНИ,Кожзам,КОЖЗАМ,,,Ремень Р-25,РЕМЕНЬ Р-25,Р-25,Темно-зеленый/золото,"1,3 см",,,http://velmode.by/media/k2/items/cache/700226d13b56ab5f2f0330a17a7ee485_L.jpg
Ремни,РЕМНИ,Кожзам,КОЖЗАМ,,,Ремень Р-26,РЕМЕНЬ Р-26,Р-26,Зеленый/золото,"1,3 см",,,http://velmode.by/media/k2/items/cache/27dd7cddd3c2da4d8b388b00e3c63c22_L.jpg
Ремни,РЕМНИ,Кожзам,КОЖЗАМ,,,Ремень Р-27,РЕМЕНЬ Р-27,Р-27,Коралл/золото,"1,3 см",,,http://velmode.by/media/k2/items/cache/9f9f79e544fb8eb705d18df3c18b9f0a_L.jpg
Ремни,РЕМНИ,Кожзам,КОЖЗАМ,,,Ремень Р-28,РЕМЕНЬ Р-28,Р-28,Коралл/золото,1 см,,,http://velmode.by/media/k2/items/cache/3d9c691fd3a1e80f63a4a70c2a2e3155_L.jpg
Ремни,РЕМНИ,Кожзам,КОЖЗАМ,,,Ремень Р-29,РЕМЕНЬ Р-29,Р-29,Коралл/золото,1 см,,,http://velmode.by/media/k2/items/cache/0e055015385980da4e111a90c5284edc_L.jpg
Ремни,РЕМНИ,Кожзам,КОЖЗАМ,,,Ремень Р-30,РЕМЕНЬ Р-30,Р-3,Бежевый/золото,"1,3 см",,,http://velmode.by/media/k2/items/cache/2e2c1711fe12b24ae23d95c35bfd21c2_L.jpg
Ремни,РЕМНИ,Кожзам,КОЖЗАМ,,,Ремень Р-30,РЕМЕНЬ Р-30,Р-30,Красный/золото,"1,3 см",,,http://velmode.by/media/k2/items/cache/d4b22e8d4b1fb6349c7d95bc5629e3c0_L.jpg
Ремни,РЕМНИ,Кожзам,КОЖЗАМ,,,Ремень Р-31,РЕМЕНЬ Р-31,Р-31,Красный/серебро,"1,3 см",,,http://velmode.by/media/k2/items/cache/4fa58a4e3bff7c98c12520b84ea1dcd5_L.jpg
Ремни,РЕМНИ,Кожзам,КОЖЗАМ,,,Ремень Р-32,РЕМЕНЬ Р-32,Р-32,Темно-красный/серебро,"1,3 см",,,http://velmode.by/media/k2/items/cache/8e6a8be31a229b213cafae60019138de_L.jpg
Ремни,РЕМНИ,Кожзам,КОЖЗАМ,,,Ремень Р-33,РЕМЕНЬ Р-33,Р-33,Красный/золото,"1,3 см",,,http://velmode.by/media/k2/items/cache/b069b892c6725bd357423bc8f6c17d01_L.jpg
Ремни,РЕМНИ,Кожзам,КОЖЗАМ,,,Ремень Р-34,РЕМЕНЬ Р-34,Р-34,Свекла/золото,"1,3 см",,,http://velmode.by/media/k2/items/cache/e071acc32c7e4befc3022bf1715b6773_L.jpg
Ремни,РЕМНИ,Кожзам,КОЖЗАМ,,,Ремень Р-35,РЕМЕНЬ Р-35,Р-35,Бордовый/золото,"1,3 см",,,http://velmode.by/media/k2/items/cache/8d967de4fb0deac392e6fc1838a87d15_L.jpg
Ремни,РЕМНИ,Кожзам,КОЖЗАМ,,,Ремень Р-36,РЕМЕНЬ Р-36,Р-36,Бордовый/золото,"1,3 см",,,http://velmode.by/media/k2/items/cache/b208182456855b5680dad1bcd630c63f_L.jpg
Ремни,РЕМНИ,Кожзам,КОЖЗАМ,,,Ремень Р-36,РЕМЕНЬ Р-36,Р-36,Оранжевый/золото,"1,3 см",,,http://velmode.by/media/k2/items/cache/25da67824c9f1869e8ef3eacb5d2ced0_L.jpg
Ремни,РЕМНИ,Кожзам,КОЖЗАМ,,,Ремень Р-37,РЕМЕНЬ Р-37,Р-37,Бордовый/золото,"1,3 см",,,http://velmode.by/media/k2/items/cache/cdbf366d9f51982d2973fefc5c0ec9b1_L.jpg
Ремни,РЕМНИ,Кожзам,КОЖЗАМ,,,Ремень Р-38,РЕМЕНЬ Р-38,Р-38,Горчица/золото,"1,3 см",,,http://velmode.by/media/k2/items/cache/5709ab37f70d899bd3794356bcaad57a_L.jpg
Ремни,РЕМНИ,Кожзам,КОЖЗАМ,,,Ремень Р-40,РЕМЕНЬ Р-40,Р-40,Оранжевый/золото,"1,3 см",,,http://velmode.by/media/k2/items/cache/6a501db6788f8bc3147fbec59d7a4924_L.jpg
Ремни,РЕМНИ,Кожзам,КОЖЗАМ,,,Ремень Р-41,РЕМЕНЬ Р-41,Р-41,Салатовый кислотный,"1,3 см",,,http://velmode.by/media/k2/items/cache/3d9a979b1c7ae6adda1ab5edd6c87151_L.jpg
Ремни,РЕМНИ,Кожзам,КОЖЗАМ,,,Ремень Р-42,РЕМЕНЬ Р-42,Р-42,Розовый кислотный,"1,3 см",,,http://velmode.by/media/k2/items/cache/16fd96deba85a06311383433f152ed24_L.jpg
Ремни,РЕМНИ,Кожзам,КОЖЗАМ,,,Ремень Р-43,РЕМЕНЬ Р-43,Р-43,Светло-коричневый/золото,"1,3 см",,,http://velmode.by/media/k2/items/cache/15abde3c81505959f6d2610e3cdfbe51_L.jpg
Ремни,РЕМНИ,Кожзам,КОЖЗАМ,,,Ремень Р-44,РЕМЕНЬ Р-44,Р-44,Бежевый/золото,1 см,,,http://velmode.by/media/k2/items/cache/7a0c9d8bd9eadf879f0011817e8c2396_L.jpg
Ремни,РЕМНИ,Кожзам,КОЖЗАМ,,,Ремень Р-45,РЕМЕНЬ Р-45,Р-45,Шоколад/золото/жемчуг,"1,3 см",,,http://velmode.by/media/k2/items/cache/8ab790b9074fed051af256aa504a66b7_L.jpg
Ремни,РЕМНИ,Кожзам,КОЖЗАМ,,,Ремень Р-46,РЕМЕНЬ Р-46,Р-46,Красный/золото,"1,3 см",,,http://velmode.by/media/k2/items/cache/e9fe550ba3c0c201d69e3bc0a455b623_L.jpg
Ремни,РЕМНИ,Кожзам,КОЖЗАМ,,,Ремень Р-47,РЕМЕНЬ Р-47,Р-47,Лимонный кислотный,"1,3 см",,,http://velmode.by/media/k2/items/cache/26c195007944b894aae7335fae091351_L.jpg
Ремни,РЕМНИ,Кожзам,КОЖЗАМ,,,Ремень Р-48,РЕМЕНЬ Р-48,Р-48,Красный/золото,"1,3 см",,,http://velmode.by/media/k2/items/cache/617a2776f20d4e817afffbdbb257cffa_L.jpg
Ремни,РЕМНИ,Кожзам,КОЖЗАМ,,,Ремень Р-49,РЕМЕНЬ Р-49,Р-49,Красный/золото,"1,3 см",,,http://velmode.by/media/k2/items/cache/661821a9442a8dbd824e89bd18c0fd2e_L.jpg
Ремни,РЕМНИ,Кожзам,КОЖЗАМ,,,Ремень Р-5,РЕМЕНЬ Р-5,Р-5,Коричневый/золото,1 см,,,http://velmode.by/media/k2/items/cache/500a44935c8320008f1c713a63e32b8e_L.jpg
Ремни,РЕМНИ,Кожзам,КОЖЗАМ,,,Ремень Р-51,РЕМЕНЬ Р-51,Р-51,Василек/золото,"1,3 см",,,http://velmode.by/media/k2/items/cache/6fe1c589e796bff64c81da223cb0c48f_L.jpg
Ремни,РЕМНИ,Кожзам,КОЖЗАМ,,,Ремень Р-52,РЕМЕНЬ Р-52,Р-52,Коралл/золото,"1,3 см",,,http://velmode.by/media/k2/items/cache/7dff099a65b026895942a872c251a542_L.jpg
Ремни,РЕМНИ,Кожзам,КОЖЗАМ,,,Ремень Р-52,РЕМЕНЬ Р-52,Р-52,Розовый/золото,"1,3 см",,,http://velmode.by/media/k2/items/cache/16e33b8fd7ad7ca58b03c6bbca1f0b81_L.jpg
Ремни,РЕМНИ,Кожзам,КОЖЗАМ,,,Ремень Р-53,РЕМЕНЬ Р-53,Р-53,Оранжевый/золото,"1,3 см",,,http://velmode.by/media/k2/items/cache/2660be2b2df02c41fc17abdbfc676d66_L.jpg
Ремни,РЕМНИ,Кожзам,КОЖЗАМ,,,Ремень Р-6,РЕМЕНЬ Р-6,Р-6,Шоколад/золото,"1,3 см",,,http://velmode.by/media/k2/items/cache/d65085d854a39feae81a41eb458281c5_L.jpg
Ремни,РЕМНИ,Кожзам,КОЖЗАМ,,,Ремень Р-68,РЕМЕНЬ Р-68,Р-68,Белый/серебро,см,,,http://velmode.by/media/k2/items/cache/7c8a032eb1fd580d4ed0e1065f1e3688_L.jpg
Ремни,РЕМНИ,Кожзам,КОЖЗАМ,,,Ремень Р-69,РЕМЕНЬ Р-69,Р-69,Молочный/серебро,см,,,http://velmode.by/media/k2/items/cache/4693ba70fe7ccf8c5461d5f42e16af89_L.jpg
Ремни,РЕМНИ,Кожзам,КОЖЗАМ,,,Ремень Р-70,РЕМЕНЬ Р-70,Р-70,Светло-коричневый/,см,,,http://velmode.by/media/k2/items/cache/c910db2cadeb7dd44121f01e6d7b155d_L.jpg
Ремни,РЕМНИ,Кожзам,КОЖЗАМ,,,Ремень Р-71,РЕМЕНЬ Р-71,Р-71,Рыжий/серебро,см,,,http://velmode.by/media/k2/items/cache/878af4972e07916863ae909a162bf74b_L.jpg
Ремни,РЕМНИ,Кожзам,КОЖЗАМ,,,Ремень Р-72,РЕМЕНЬ Р-72,Р-72,Темно-синий/серебро,см,,,http://velmode.by/media/k2/items/cache/4feb08b32fc2bca59f9db42b69cd4022_L.jpg
Ремни,РЕМНИ,Кожзам,КОЖЗАМ,,,Ремень Р-73,РЕМЕНЬ Р-73,Р-73,Темно-красный/серебро,см,,,http://velmode.by/media/k2/items/cache/665e96c29d55b13435d7a8d39deafe53_L.jpg
Ремни,РЕМНИ,Кожзам,КОЖЗАМ,,,Ремень Р-74,РЕМЕНЬ Р-74,Р-74,Лимонный кислотный/,"1,3 см",,,http://velmode.by/media/k2/items/cache/66e8215c782a44521482ab938e79c393_L.jpg
Ремни,РЕМНИ,Кожзам,КОЖЗАМ,,,Ремень Р-75,РЕМЕНЬ Р-75,Р-75,Черный/бархат,см,,,http://velmode.by/media/k2/items/cache/8b73a42f665d6a2641fcaae19abdf883_L.jpg
Ремни,РЕМНИ,Кожзам,КОЖЗАМ,,,Ремень Р-76,РЕМЕНЬ Р-76,Р-76,Синий/бархат,см,,,http://velmode.by/media/k2/items/cache/72d349c0f7698e826b25f54cec53f9de_L.jpg
Ремни,РЕМНИ,Кожзам,КОЖЗАМ,,,Ремень Р-77,РЕМЕНЬ Р-77,Р-77,Черный/лак,см,,,http://velmode.by/media/k2/items/cache/d3787968271aadf66b69e2f7e02571e2_L.jpg
Ремни,РЕМНИ,Кожзам,КОЖЗАМ,,,Ремень Р-78,РЕМЕНЬ Р-78,Р-78,Бежевый/лак,см,,,http://velmode.by/media/k2/items/cache/6e6b736f77dd07b0a373e582bb4b1e3c_L.jpg
Ремни,РЕМНИ,Кожзам,КОЖЗАМ,,,Ремень Р-8,РЕМЕНЬ Р-8,Р-8,Серебро/серый эмаль,"1,5 см",,,http://velmode.by/media/k2/items/cache/e36a512fe5b90101a88ae780e05256f8_L.jpg
Ремни,РЕМНИ,Металл,МЕТАЛЛ,,,Ремень Р-55,РЕМЕНЬ Р-55,Р-55,Красный шнур/золото,"0,6 см",,,http://velmode.by/media/k2/items/cache/fe8bfc1b99c9ede76699e9aaec65452f_L.jpg
Ремни,РЕМНИ,Металл,МЕТАЛЛ,,,Ремень Р-56,РЕМЕНЬ Р-56,Р-56,Черный шнур/золото,"0,6 см",,,http://velmode.by/media/k2/items/cache/6cd7000b5fdc149d15c15e2b49b0ac68_L.jpg
Ремни,РЕМНИ,Металл,МЕТАЛЛ,,,Ремень Р-57,РЕМЕНЬ Р-57,Р-57,Белый шнур/золото,"0,6 см",,,http://velmode.by/media/k2/items/cache/14539468928e429f2da74154ccea470c_L.jpg
Ремни,РЕМНИ,Металл,МЕТАЛЛ,,,Ремень Р-58,РЕМЕНЬ Р-58,Р-58,Красный/лента/золото,1 см,,,http://velmode.by/media/k2/items/cache/6d1e5c49b492af74c789e86df6f68797_L.jpg
Ремни,РЕМНИ,Металл,МЕТАЛЛ,,,Ремень Р-59,РЕМЕНЬ Р-59,Р-59,Черный/лента/золото,1 см,,,http://velmode.by/media/k2/items/cache/e2514efc12d4fe082fdc20ab2f336dc3_L.jpg
Ремни,РЕМНИ,Металл,МЕТАЛЛ,,,Ремень Р-60,РЕМЕНЬ Р-60,Р-60,Белый/лента/золото,1 см,,,http://velmode.by/media/k2/items/cache/c53a9eb7f98bd9efe52407712806bfee_L.jpg
Ремни,РЕМНИ,Металл,МЕТАЛЛ,,,Ремень Р-61,РЕМЕНЬ Р-61,Р-61,Золото/цепь и шарики,"1,5 см",,,http://velmode.by/media/k2/items/cache/cca34d17b5186097267678a76444a0b0_L.jpg
Ремни,РЕМНИ,Металл,МЕТАЛЛ,,,Ремень Р-62,РЕМЕНЬ Р-62,Р-62,Золото/цепь,"1,5 см",,,http://velmode.by/media/k2/items/cache/5b28f48ced011fc04be950095172835a_L.jpg
Ремни,РЕМНИ,Металл,МЕТАЛЛ,,,Ремень Р-63,РЕМЕНЬ Р-63,Р-63,Золото/резинка,1 см,,,http://velmode.by/media/k2/items/cache/b190b9bcae39ee6b68c160e3e6f45456_L.jpg
Ремни,РЕМНИ,Металл,МЕТАЛЛ,,,Ремень Р-64,РЕМЕНЬ Р-64,Р-64,Серебро/резинка,"4,5х5 см",,,http://velmode.by/media/k2/items/cache/2d6c15d654bd7f03d72e8900a9ebd07f_L.jpg
Ремни,РЕМНИ,Металл,МЕТАЛЛ,,,Ремень Р-65,РЕМЕНЬ Р-65,Р-65,Золото/резинка,"4,5х15 см",,,http://velmode.by/media/k2/items/cache/24795b9d45550d61cc9f6bee7a09a629_L.jpg
Ремни,РЕМНИ,Металл,МЕТАЛЛ,,,Ремень Р-66,РЕМЕНЬ Р-66,Р-66,Черный/резинка/бронза,,,,http://velmode.by/media/k2/items/cache/d5df152e20908e75d0017d93f2a154f3_L.jpg
Ремни,РЕМНИ,Металл,МЕТАЛЛ,,,Ремень Р-67,РЕМЕНЬ Р-67,Р-67,Черный/резинка/золото,,,,http://velmode.by/media/k2/items/cache/592ec39b7f46885c43e42ca2926a95cd_L.jpg
Ремни,РЕМНИ,Металл,МЕТАЛЛ,,,Ремень Р-79,РЕМЕНЬ Р-79,Р-79,Белый/серебро,2 см,,,http://velmode.by/media/k2/items/cache/d8c427c7dd6445d50d9342ac3fcef82e_L.jpg
Стразы,СТРАЗЫ,Аппликации,АППЛИКАЦИИ,,,Аппликация,АППЛИКАЦИЯ,,,,,,http://velmode.by/media/k2/items/cache/0548677e6432786dd8df61eb3aaec139_L.jpg
Стразы,СТРАЗЫ,Аппликации,АППЛИКАЦИИ,,,Аппликация,АППЛИКАЦИЯ,,,,,,http://velmode.by/media/k2/items/cache/954fb0ebf1d84fb921bfb0b6e045d57f_L.jpg
Стразы,СТРАЗЫ,Клеевые,КЛЕЕВЫЕ,,,Стразы,СТРАЗЫ,,,,,,http://velmode.by/media/k2/items/cache/220c08548cac211cc7db219bb52f46cf_L.jpg
Стразы,СТРАЗЫ,Клеевые,КЛЕЕВЫЕ,,,Стразы,СТРАЗЫ,СП-13,Белый,"1х1,4 см",,,http://velmode.by/media/k2/items/cache/5003d452a8da016f3ed02a6385cf54e8_L.jpg
Стразы,СТРАЗЫ,Клеевые,КЛЕЕВЫЕ,,,Стразы,СТРАЗЫ,СЦ-27,Молочный/белый,"0,8 см",,,http://velmode.by/media/k2/items/cache/e1ef6b1511175103949b82a229ea0710_L.jpg
Стразы,СТРАЗЫ,Клеевые,КЛЕЕВЫЕ,,,Стразы,СТРАЗЫ,СЦ-27,Молочный/метал,"0,8 см",,,http://velmode.by/media/k2/items/cache/99b262cbe486d2d63784c37b0d4354d9_L.jpg
Стразы,СТРАЗЫ,Клеевые,КЛЕЕВЫЕ,,,Стразы,СТРАЗЫ,СЦ-28,Золото/металл,1 см,,,http://velmode.by/media/k2/items/cache/f59fd3a46f2adbbd9dd6269010353971_L.jpg
Стразы,СТРАЗЫ,Пришивные,ПРИШИВНЫЕ,,,Стразы,СТРАЗЫ,ГСТ5,Белый/черный,"1,6 см",,,http://velmode.by/media/k2/items/cache/549dfa53895c3908b16352e73edc2d26_L.jpg
Стразы,СТРАЗЫ,Пришивные,ПРИШИВНЫЕ,,,Стразы,СТРАЗЫ,СБ-1,Белый,"2х3,4 см",,,http://velmode.by/media/k2/items/cache/9b12ce15495e42c004530d2e9007bac0_L.jpg
Стразы,СТРАЗЫ,Пришивные,ПРИШИВНЫЕ,,,Стразы,СТРАЗЫ,СБ-1,Бензин,"1,8х2,5 см",,,http://velmode.by/media/k2/items/cache/e2038313f12263de225294bb4b49bfba_L.jpg
Стразы,СТРАЗЫ,Пришивные,ПРИШИВНЫЕ,,,Стразы,СТРАЗЫ,СБ-2,Белый/грани,1 см,,,http://velmode.by/media/k2/items/cache/949f13c1df30a468b76afab5b994011b_L.jpg
Стразы,СТРАЗЫ,Пришивные,ПРИШИВНЫЕ,,,Стразы,СТРАЗЫ,СБ-2,Бензин,"0,8 см",,,http://velmode.by/media/k2/items/cache/8d7346542ffded93378375d0c10efb4f_L.jpg
Стразы,СТРАЗЫ,Пришивные,ПРИШИВНЫЕ,,,Стразы,СТРАЗЫ,СБ-3,Белый/грани,"1х1,4 см",,,http://velmode.by/media/k2/items/cache/d37b40f764b14a89e2058a44f05a96b6_L.jpg
Стразы,СТРАЗЫ,Пришивные,ПРИШИВНЫЕ,,,Стразы,СТРАЗЫ,СБ-3,Бензин,"1,8х2,5 см",,,http://velmode.by/media/k2/items/cache/876bf0d06d19e26d37c3ab00d016af7b_L.jpg
Стразы,СТРАЗЫ,Пришивные,ПРИШИВНЫЕ,,,Стразы,СТРАЗЫ,СБ-4,Белый/грани,"0,8х1,6 см",,,http://velmode.by/media/k2/items/cache/f7644b56cd0ae537784e23b64857cf80_L.jpg
Стразы,СТРАЗЫ,Пришивные,ПРИШИВНЫЕ,,,Стразы,СТРАЗЫ,СБ-4,Бензин,"1,8х2,5 см",,,http://velmode.by/media/k2/items/cache/fdde1da287ef645878d672d35edb2d9e_L.jpg
Стразы,СТРАЗЫ,Пришивные,ПРИШИВНЫЕ,,,Стразы,СТРАЗЫ,СБ-5,Бензин,"2,5х2,5 см",,,http://velmode.by/media/k2/items/cache/1c50d52dbe9254e500a5390a4a3fecb7_L.jpg
Стразы,СТРАЗЫ,Пришивные,ПРИШИВНЫЕ,,,Стразы,СТРАЗЫ,СБ-5,Белый/грани,"0,8х1,6 см",,,http://velmode.by/media/k2/items/cache/78afaacbba3bca41a1ce9f675afbba4f_L.jpg
Стразы,СТРАЗЫ,Пришивные,ПРИШИВНЫЕ,,,Стразы,СТРАЗЫ,СБ-6,Бензин,"1,3х1,8 см",,,http://velmode.by/media/k2/items/cache/1a0ade594615258bb3adf62b1e1130bb_L.jpg
Стразы,СТРАЗЫ,Пришивные,ПРИШИВНЫЕ,,,Стразы,СТРАЗЫ,СБ-6,Белый/гладкий,"0,9х1,7 см",,,http://velmode.by/media/k2/items/cache/b4787a4a5d6711adf08fa27fc1cba139_L.jpg
Стразы,СТРАЗЫ,Пришивные,ПРИШИВНЫЕ,,,Стразы,СТРАЗЫ,СБ-7,Белый/гладкий,1 см,,,http://velmode.by/media/k2/items/cache/d91d2793afc1e2281971343ae9f4138f_L.jpg
Стразы,СТРАЗЫ,Пришивные,ПРИШИВНЫЕ,,,Стразы,СТРАЗЫ,СБ-7,Бензин,"0,8х2,8 см",,,http://velmode.by/media/k2/items/cache/9e7fc301c24011e6d40ec6dd798bf290_L.jpg
